168711,1
168747,1
168765,1
168768,1
168802,1
168833,1
168834,1
168860,1
168910,1
168953,1
169009,1
169011,1
169085,1
169117,1
169147,1
169160,1
169162,1
169225,1
169232,1
169251,1
169272,1
169276,1
169296,1
169297,1
169306,1
169326,1
169352,1
169357,1
169400,1
169409,1
169412,1
169442,1
169450,1
169454,1
169545,1
169557,1
169566,1
169592,1
169593,1
169602,1
169610,1
169617,1
169630,1
169657,1
169660,1
169664,1
169740,1
169742,1
169747,1
169835,1
169838,1
169844,1
169899,1
169924,1
169994,1
170007,1
170058,1
170068,1
170070,1
170083,1
170104,1
170123,1
170126,1
170157,1
170158,1
170219,1
170260,1
170293,1
170304,1
170314,1
170319,1
170334,1
170365,1
170379,1
170392,1
170412,1
170469,1
170478,1
170491,1
170514,1
170552,1
170599,1
170633,1
170674,1
170685,1
170693,1
170716,1
170733,1
170744,1
170758,1
170795,1
170797,1
170827,1
170832,1
170841,1
170883,1
170890,1
170926,1
170948,1
171000,1
171022,1
171056,1
171063,1
171087,1
171138,1
171150,1
171154,1
171190,1
171194,1
171210,1
171225,1
171236,1
171252,1
171308,1
171325,1
171326,1
171330,1
171337,1
171384,1
171397,1
171400,1
171418,1
171421,1
171425,1
171426,1
171448,1
171465,1
171486,1
171494,1
171541,1
171545,1
171556,1
171577,1
171592,1
171621,1
171632,1
171636,1
171641,1
171714,1
171755,1
171792,1
171796,1
171803,1
171810,1
171816,1
171834,1
171837,1
171847,1
171858,1
171860,1
171929,1
171931,1
171939,1
171955,1
171957,1
171990,1
172003,1
172014,1
172044,1
172046,1
172061,1
172094,1
172115,1
172120,1
172124,1
172137,1
172142,1
172166,1
172189,1
172198,1
172213,1
172215,1
172219,1
172221,1
172229,1
172237,1
172250,1
172256,1
172277,1
172278,1
172290,1
172298,1
172306,1
172309,1
172337,1
172343,1
172402,1
172404,1
172453,1
172456,1
172457,1
172475,1
172479,1
172482,1
172504,1
172543,1
172544,1
172585,1
172593,1
172599,1
172606,1
172625,1
172684,1
172704,1
172754,1
172809,1
172857,1
172859,1
172873,1
172884,1
172917,1
172963,1
172982,1
172998,1
173002,1
173010,1
173018,1
173021,1
173039,1
173054,1
173056,1
173077,1
173081,1
173105,1
173123,1
173159,1
173165,1
173185,1
173189,1
173199,1
173201,1
173216,1
173225,1
173241,1
173253,1
173270,1
173277,1
173303,1
173309,1
173316,1
173411,1
173415,1
173424,1
173497,1
173589,1
173615,1
173655,1
173683,1
173753,1
173767,1
173769,1
173800,1
173806,1
173812,1
173843,1
173877,1
173896,1
173898,1
173919,1
173935,1
174031,1
174039,1
174045,1
174049,1
174053,1
174084,1
174114,1
174116,1
174118,1
174151,1
174152,1
174195,1
174198,1
174204,1
174242,1
174246,1
174247,1
174283,1
174324,1
174341,1
174349,1
174350,1
174371,1
174391,1
174401,1
174406,1
174418,1
174442,1
174503,1
174505,1
174513,1
174561,1
174642,1
174716,1
174730,1
174732,1
174737,1
174767,1
174768,1
174774,1
174801,1
174846,1
174879,1
174894,1
174903,1
174926,1
174940,1
174959,1
174963,1
174983,1
175045,1
175054,1
175130,1
175161,1
175193,1
175195,1
175201,1
175263,1
175278,1
175289,1
175292,1
175301,1
175337,1
175363,1
175395,1
175399,1
175400,1
175405,1
177532,2
280394,2
281219,41
301576,2
346945,43
430492,2
443096,2
451041,42
456001,41
464761,41
569782,1
608963,2
666043,41
891638,2
1043159,41
1043918,41
1076629,42
1127774,2
1140029,2
1140792,2
1143216,2
1208746,2
1208845,42
1252039,105
1256221,2
1262629,2
1316723,2
1316778,2
1323382,2
1328744,2
1332664,2
1334223,43
1342530,2
1343085,2
1358744,41
1359336,2
1368347,2
1513827,2
1519514,41
1528247,2
1528629,2
1540032,2
1559554,2
1561078,2
1562520,2
1589453,2
1589679,2
1726687,2
1728684,2
1733607,1
1734079,2
1737713,2
1754029,2
1775635,41
1897419,2
1903469,2
1903682,2
1906598,2
1907047,2
1908581,2
1914720,2
1919961,2
1920256,2
1923657,2
1927774,2
1928216,41
1928396,2
1928437,2
1929843,2
1936792,2
1979821,2
1980049,2
1983865,2
1984469,2
1984868,5
1991829,2
1991890,41
1993909,2
1995073,2
1995251,2
1995841,2
1995909,2
1996200,2
1996258,2
1997129,2
1997262,2
1997689,2
1997752,2
1997921,2
1998167,2
1998702,2
1999400,2
2000476,2
2001183,2
2001373,2
2001715,2
2001816,2
2002437,2
2003394,2
2003833,2
2005000,2
2005634,2
2006569,2
2011160,2
2015040,2
2015630,2
2016036,2
2017101,2
2018471,5
2022686,2
2025381,2
2028795,2
2028888,2
2029082,2
2030042,42
2031149,2
2046423,2
2051776,2
2058106,2
2075417,2
2079061,2
2080571,2
2099997,2
2101807,2
2139662,2
2141702,2
2141908,2
2142974,5
2151857,2
2166790,2
2177365,2
2218181,42
2234956,41
2235256,41
2264488,41
2315596,41
2315895,2
2316356,2
2317622,2
2317765,2
2326864,2
2329198,2
2329229,2
2339451,41
2339723,2
2341941,2
2345664,105
2348751,2
2351388,2
2355710,2
2356020,2
2356586,2
2367479,2
2368868,2
2373960,5
2374060,2
2382320,1
2396560,2
2439301,41
2444520,2
2464810,2
2486799,42
2489554,2
2492561,41
2529146,2
2561819,2
2571516,2
2573111,41
2580503,1
2597429,2
2603082,2
2666142,2
2782281,41
2792100,2
2802518,5
2803830,41
5216823,41
5219552,2
5266607,2
5292060,2
5343423,2
5388991,2
5395170,41
5520659,2
5549694,2
5590563,2
5604488,2
5610154,2
5616223,43
5640316,2
5681480,2
5700448,2
5710254,2
5713602,36
5776326,2
5853889,41
5858094,2
5870971,2
5899328,3
5899461,3
5907488,2
5913586,2
6174605,2
6188494,2
6202541,41
6252135,2
6317493,2
6325624,3
6341250,2
6445006,2
6560547,2
6614086,2
6626511,105
6644180,2
6646058,2
6664717,5
6736418,41
6777741,2
6778009,43
6829898,2
6832326,36
6864411,2
6885889,2
6928903,2
6939134,2
6979525,2
7035147,41
7046598,2
7059627,2
7190215,2
7194138,2
7292404,5
7309533,2
7338743,5
7345367,2
7352108,2
7368574,2
7370953,2
7378740,2
7458126,2
7496802,36
7496850,2
7556039,2
7585973,2
7618347,1
7624433,2
7624867,2
7624886,2
7629269,2
7629313,2
7629366,2
7629478,2
7629604,2
7629654,2
7630105,2
7659274,5
7671962,2
7672010,2
7672073,2
7702164,2
7732829,2
7732929,2
7757118,42
7770558,2
7771908,2
7771967,2
7772030,2
7779169,2
7779288,2
7779329,2
7779542,2
7779770,2
7782700,2
7783011,2
7783069,2
7783140,2
7783178,2
7783250,2
7783294,2
7783355,2
7783491,2
7783736,2
7784022,2
7784063,2
7784101,2
7784124,2
7784807,2
7784848,2
7784864,2
7784935,2
7784961,2
7792974,2
7793183,2
7793250,2
7793292,2
7793389,2
7793475,2
7794057,2
7794129,2
7794523,2
7794571,2
7794663,2
7794702,2
7794749,2
7794795,2
7795233,2
7795444,2
7802604,2
7930939,2
7935813,2
7998776,2
8012269,41
8014206,42
8038585,2
8055757,2
8100574,5
8119837,2
8150216,2
8235742,2
8242547,3
8320547,2
8330977,1
8351618,2
8362646,2
8406215,5
8542250,2
8587601,2
8596736,2
8641989,10
8643714,2
8744384,42
8756259,2
8803089,2
8805116,41
8937897,2
8984794,42
9008589,5
9022081,2
9037626,2
9071365,2
9098273,2
9118735,41
9197242,2
9228395,2
9264619,2
9450604,2
9487749,2
9505071,2
9536892,2
9537146,2
9538750,2
9547718,2
9551897,2
9555983,2
9564709,2
9583707,41
9585409,2
9586845,2
9589959,2
9591263,2
9593755,2
9618391,2
9631034,2
9632370,2
9634192,2
9636121,2
9636564,2
9637019,2
9640941,2
9653049,2
9653225,2
9662692,2
9662997,2
9677238,2
9677450,2
9684852,2
9695820,2
9705732,2
9721468,2
9723641,41
9728957,2
9729284,2
9734245,2
9734668,2
9738573,2
9739023,2
9739221,2
9741286,2
9746195,2
9746508,2
9748014,2
9751503,2
9753934,2
9759439,2
9761565,2
9761609,2
9780310,2
9780560,2
9786338,2
9786817,2
9789578,2
9790468,2
9803645,2
9812619,2
9813889,2
9819296,2
9839078,2
9843122,2
9853435,2
9854303,2
9869865,2
9875494,2
9884367,41
9886982,2
9897067,2
9897566,2
9897731,2
9911774,2
9915520,2
9925909,5
9930787,2
9932014,2
9945213,2
9945931,2
9947503,2
9951376,2
9953806,2
9955351,2
9958551,2
9959078,2
9960092,2
9969630,2
9972896,2
9989084,2
10063109,2
10074567,2
10083122,41
10111007,2
10123000,2
10135041,2
10209366,2
10212618,2
10311348,2
10366339,41
10381411,2
10405771,5
10565056,42
10676429,2
10774023,43
10774659,2
10807405,2
10878622,5
10899006,2
10927586,2
10939034,2
11123451,2
11168383,2
11203825,2
11218201,2
11228536,2
11309625,43
11327690,2
11342173,2
11407093,2
11417708,2
11420717,2
11562049,2
11624201,2
11760433,2
11804576,41
11836533,2
11899728,2
11910814,2
11946239,2
11948318,2
11967749,2
11992759,2
12011925,2
12020740,2
12023756,2
12049964,10
12133177,41
12222237,2
12240598,2
12259165,41
12267813,2
12291795,2
12294853,2
12324322,42
12346342,2
12354018,2
12356155,2
12356929,2
12364858,36
12376175,2
12389326,42
12389877,2
12415793,2
12430167,2
12461031,41
12469104,41
12472352,41
12476418,2
12485012,3
12486385,42
12533991,41
12535089,2
12571181,2
12586119,2
12615972,2
12633176,2
12700437,42
12713394,2
12724669,42
12726935,2
12792049,41
12817232,41
12901815,5
12916526,2
12930466,2
12936230,3
12998797,2
13018395,2
13022587,2
13059009,5
13090015,41
13100802,42
13103919,2
13167450,2
13175250,2
13197307,2
13198751,2
13200720,105
13224396,5
13264465,2
13302304,2
13307948,2
13329500,2
13332735,2
13348736,2
13367509,5
13369376,2
13382068,2
13387254,2
13389135,2
13426200,5
13467587,2
13501835,2
13502296,2
13535951,2
13543237,2
13591726,42
13604698,3
13605317,3
13619088,2
13624177,2
13650123,105
13700404,42
13734849,41
13753669,2
13755272,2
13803515,2
13825482,5
13826955,1
13831232,2
13838526,5
13839531,2
13849677,2
13868576,41
13878637,2
13892228,42
13892264,2
13914987,2
13916194,2
13927086,5
13928433,5
13966001,2
13994918,2
13994937,2
13994964,36
14145506,2
14166479,2
14192502,41
14197917,2
14216191,2
14217092,2
14222344,2
14256488,2
14267493,2
14306260,5
14346266,2
14347800,42
14437094,2
14475306,2
14480266,2
14511098,2
14551905,41
14565831,2
14587973,5
14642950,2
14671264,2
14685040,2
14699387,2
14700759,2
14718260,2
14738745,2
14748346,5
14789546,41
14798291,41
14800796,2
14826130,2
14841232,2
14842529,2
14874177,2
14889028,2
14898404,5
14935977,5
14940029,2
14958760,2
14964218,2
14969290,5
14996596,5
15009026,2
15035493,2
15038032,2
15074095,2
15105171,41
15110512,2
15171973,42
15189921,2
15200582,2
15251657,1
15251872,5
15262518,5
15296186,2
15306387,1
15308737,2
15321393,5
15329565,5
15337377,2
15338437,2
15368046,2
15429915,2
15430776,1
15432614,5
15455222,2
15461744,2
15479597,5
15513704,41
15538103,42
15584101,5
15618622,2
15645344,2
15650965,42
15686904,5
15705311,41
15722751,2
15730552,5
15743778,2
15747496,2
15779036,2
15792844,41
15804049,41
15804312,2
15805503,2
15815257,2
15816241,2
15823066,5
15826456,1
15828104,2
15837938,41
15838205,2
15846902,2
15856213,2
15861475,10
15863694,2
15866551,5
15868720,2
15869535,2
15874922,5
15876605,2
15876705,5
15877262,5
15889724,5
15919838,5
15920008,5
15930112,2
15930191,2
15937116,2
15938324,2
15938936,2
15940260,5
15940618,5
15940929,5
15946480,2
15946485,1
15956894,2
15965301,1
15988714,1
15991025,5
15991887,2
15993422,42
15994641,2
16006399,2
16007832,5
16013380,5
16016905,41
16018273,5
16018863,1
16027108,2
16027356,2
16030207,5
16036623,5
16044957,1
16045213,2
16048395,2
16049207,1
16053833,2
16057573,2
16060322,2
16064616,5
16065657,2
16068818,2
16071204,2
16071373,41
16073912,2
16074380,5
16081418,2
16089856,2
16089890,5
16091597,2
16098198,2
16098390,2
16098753,41
16100286,2
16105308,2
16110882,2
16111118,2
16118895,2
16140036,2
16141489,5
16142171,2
16142327,5
16143384,2
16143740,1
16144416,5
16152291,2
16153296,2
16157289,2
16159421,5
16161689,2
16163259,2
16163307,2
16168130,5
16168471,2
16170443,5
16172860,1
16178192,2
16178272,2
16181317,5
16181654,2
16186141,2
16188861,2
16189395,5
16190922,1
16195309,2
16196497,42
16196918,5
16200771,2
16202051,5
16209966,2
16210152,5
16223983,2
16224036,2
16225332,2
16226063,2
16226378,2
16232121,2
16236105,5
16236202,2
16236257,2
16242294,5
16252683,5
16259472,10
16259693,1
16259861,2
16259882,2
16260038,41
16261535,5
16266716,5
16266787,5
16267986,2
16271336,5
16274829,2
16282373,2
16283524,5
16286087,1
16289901,1
16306804,1
16318891,5
16319383,1
16321757,1
16329381,5
16329752,2
16341889,5
16350003,2
16350536,5
16363368,5
16383027,5
16384681,43
16392909,5
16408311,5
16409497,5
16426032,3
16426423,42
16433030,5
16433077,2
16435623,1
16451381,5
16451691,5
16458554,5
16479466,2
16489592,5
16509903,2
16536449,1
16547080,2
16547822,2
16553311,2
16554522,2
16565202,2
16569996,5
16573496,5
16577945,5
16581208,5
16582171,1
16584446,5
16586051,5
16594553,1
16596272,5
16596770,1
16599049,2
16603793,2
16605450,2
16610584,5
16615104,5
16620844,2
16634745,5
16639637,5
16640195,2
16654459,1
16654983,2
16668644,41
16682161,10
16688046,5
16693058,2
16693920,41
16704982,1
16710050,5
16722724,5
16722958,2
16722963,1
16723345,2
16725472,1
16726751,5
16731245,5
16741706,2
16748286,5
16749283,5
16761154,5
16761430,2
16761883,2
16762924,1
16764363,1
16767340,41
16774275,1
16776598,1
16778071,2
16779598,2
16782272,1
16782281,2
16785088,5
16814123,2
16816361,5
16816824,5
16817702,1
16820179,5
16824117,2
16824936,5
16825574,2
16829008,5
16829105,1
16830122,42
16830331,2
16837087,5
16840688,1
16844706,5
16845354,5
16845685,5
16852934,1
16854094,2
16855604,1
16858970,1
16866004,5
16866796,2
16873964,2
16891757,2
16895690,5
16896557,5
16906749,5
16911961,41
16912218,2
16912627,41
16913229,1
16914415,5
16915816,2
16918871,2
16919271,2
16921197,5
16921201,1
16925597,1
16926315,2
16926920,2
16935253,2
16938617,2
16940076,2
16941775,1
16953500,5
16959841,42
16971052,2
16973155,2
16979885,5
16991982,2
16997109,2
16998636,2
16998759,2
17000048,1
17000538,41
17002237,5
17007710,2
17010637,5
17015877,1
17023795,5
17035467,2
17035627,2
17036394,1
17036409,5
17036579,5
17036703,5
17037537,2
17045708,41
17049292,1
17049936,1
17050018,1
17056219,42
17068692,2
17069855,5
17086080,41
17087107,1
17090897,5
17093156,2
17096454,2
17097979,5
17099942,5
17100539,2
17103435,2
17105543,2
17108483,5
17115732,2
17116230,5
17127205,2
17128587,5
17152531,2
17153375,5
17160441,2
17160524,1
17162283,5
17163750,1
17164540,42
17167933,1
17167955,1
17168946,2
17179829,1
17180198,2
17190570,1
17190603,41
17195640,42
17197690,2
17214161,5
17216963,1
17218753,1
17258191,5
17260117,5
17261603,5
17261960,1
17262857,41
17265829,2
17268180,2
17269523,42
17284544,2
17292815,5
17297300,41
17307131,5
17313605,5
17338063,2
17345751,5
17347692,1
17348964,5
17353989,2
17354956,1
17362052,2
17362605,5
17363735,5
17364196,5
17370344,1
17372417,5
17372695,5
17373983,2
17374149,5
17375548,1
17380399,1
17381094,5
17393173,2
17393687,1
17395183,2
17397340,5
17404123,1
17404413,5
17407002,5
17407237,1
17413556,5
17414261,5
17414376,2
17416408,5
17420204,2
17420412,41
17422337,2
17427827,1
17437186,5
17454503,5
17454754,5
17454794,5
17455639,2
17455664,5
17455788,5
17457510,41
17458989,41
17460281,5
17460535,2
17461675,2
17462354,2
17466546,1
17467040,5
17467560,2
17471506,5
17475655,2
17485501,2
17486139,43
17498662,1
17503889,2
17505356,2
17505516,5
17506620,1
17507682,2
17508862,2
17509577,1
17517240,2
17518609,2
17527004,5
17536265,5
17536712,1
17539290,5
17539711,2
17539919,2
17540910,5
17545785,2
17548371,5
17549924,1
17554105,1
17554425,1
17555064,2
17555501,2
17562344,5
17569946,1
17585532,5
17586886,2
17593581,5
17594518,1
17596801,5
17604246,5
17608315,2
17610664,2
17612486,1
17619135,1
17619425,5
17621821,2
17623808,5
17626670,10
17630607,2
17630627,2
17633538,5
17635022,41
17645529,2
17649746,2
17656094,1
17658503,1
17659277,5
17664742,2
17666249,2
17670564,1
17675121,5
17677630,5
17681760,5
17685508,2
17687055,5
17693347,5
17693735,1
17694662,1
17695357,5
17696265,1
17701605,2
17712588,5
17722446,1
17726759,1
17737847,2
17743547,2
17745572,2
17746462,1
17749171,36
17752560,1
17753154,3
17753918,5
17761205,5
17768897,2
17772136,2
17772691,1
17773257,2
17773660,1
17773877,1
17774074,2
17775367,2
17777386,2
17796414,2
17796499,42
17799867,2
17816462,1
17816480,2
17816592,5
17818102,1
17819789,5
17825865,1
17827920,2
17829544,5
17830323,1
17841746,2
17847790,1
17848568,5
17849488,2
17851034,1
17852711,2
17855560,42
17863109,5
17863437,5
17867704,2
17877897,2
17880643,5
17881051,2
17884204,1
17886925,5
17889029,41
17913630,1
17923053,1
17923467,36
17923811,2
17924540,5
17924771,5
17932901,5
17942452,2
17942896,1
17963754,5
17964827,1
17991625,1
17997259,41
17999871,5
18000999,10
18027172,2
18033816,2
18043043,5
18044234,5
18044301,5
18064604,5
18069315,1
18070569,2
18071492,2
18073194,1
18073657,41
18077278,2
18081350,2
18096450,2
18107746,2
18114224,2
18117617,2
18132072,5
18132474,2
18135224,41
18138629,2
18145428,2
18151201,5
18153263,5
18155863,5
18156095,5
18167957,5
18174149,5
18174223,5
18180852,41
18183822,41
18195837,2
18204115,2
18207914,2
18214662,5
18216422,41
18228198,2
18228644,2
18229624,2
18234020,2
18235210,2
18284828,2
18285766,2
18288714,2
18303862,5
18315277,5
18320061,42
18324597,2
18333018,2
18335617,2
18336547,2
18337467,2
18339210,3
18349056,2
18349408,2
18355201,2
18357811,5
18364061,2
18367776,41
18372710,2
18378087,5
18380625,2
18384765,2
18393222,2
18393445,5
18398177,2
18398594,2
18399047,5
18401149,42
18401908,2
18407651,5
18428954,2
18432140,2
18435039,2
18437638,5
18445661,5
18450533,2
18451036,5
18453888,5
18456858,2
18471306,2
18478993,5
18493579,41
18502200,2
18503735,2
18504168,2
18507522,2
18510766,2
18513489,5
18515175,5
18515560,5
18528150,2
18534762,5
18538175,5
18538869,2
18544789,2
18556445,42
18559201,2
18562002,2
18568948,2
18569377,5
18570877,5
18578166,2
18581074,2
18593023,2
18595741,2
18601061,2
18613086,2
18615727,2
18624971,2
18636647,5
18640098,2
18646180,5
18648272,2
18650427,1
18650642,5
18652270,2
18652715,2
18654245,2
18660397,2
18660466,10
18660492,2
18662289,1
18662861,41
18678694,5
18681462,5
18683124,2
18686150,2
18690768,2
18695207,1
18695251,2
18695824,5
18703895,2
18705443,2
18706034,2
18709760,2
18711334,2
18715825,2
18736119,42
18736174,5
18737146,5
18743543,2
18746879,2
18750253,5
18760515,2
18761563,41
18768937,2
18769665,2
18781780,2
18785202,2
18789231,2
18790109,2
18791552,1
18791830,5
18792038,41
18792994,5
18796757,41
18797223,41
18800328,41
18800338,2
18801283,41
18801608,42
18803258,5
18806787,2
18810013,2
18812530,2
18813876,2
18814452,41
18816068,2
18820932,2
18826410,2
18827235,2
18829033,3
18832232,2
18833565,2
18833821,2
18848958,2
18849555,2
18849794,2
18853095,2
18853481,2
18855903,41
18863222,10
18864957,105
18869666,2
18874184,2
18899549,2
18901576,41
18906353,2
18917304,2
18918692,2
18919416,2
18929739,2
18942096,2
18947131,2
18949135,5
18954176,2
18954705,41
18968777,5
18969332,2
18971559,2
18972326,2
18972975,2
18975407,5
18979164,43
18979942,2
18989093,2
18989509,2
18990959,1
19002377,2
19007056,2
19011726,41
19013657,2
19018048,5
19022314,5
19027106,41
19031579,41
19049523,42
19050510,5
19052629,2
19053144,2
19057173,2
19064466,2
19072650,2
19076630,2
19080278,2
19089654,5
19090424,42
19097489,42
19111460,41
19113187,2
19113550,42
19122123,2
19125843,42
19145222,5
19162009,41
19163926,5
19166718,2
19167237,2
19173454,42
19175522,2
19175846,5
19175929,5
19176292,41
19183008,41
19185858,5
19191496,5
19192740,2
19193309,2
19193416,1
19194015,2
19195990,5
19196176,5
19198938,2
19221834,5
19227256,42
19227425,5
19227742,5
19228786,2
19229782,5
19230247,5
19232777,2
19234043,5
19243210,2
19246039,5
19248474,2
19276266,42
19307899,2
19338006,41
19356016,41
19453913,42
19464525,2
19531080,41
19690538,42
19692730,2
19695105,41
19695523,5
19695630,2
19696444,43
19696879,5
19701430,5
19705399,41
19709126,41
19709748,42
19711557,41
19714524,41
19718953,2
19719998,41
19723224,5
19724227,2
19724260,5
19724888,2
19730504,2
19730556,2
19730609,41
19731659,2
19732526,41
19732738,42
19735174,2
19736353,2
19737038,2
19737061,5
19739515,5
19741905,5
19745996,5
19748113,2
19750049,2
19753632,2
19754061,2
19763784,5
19768584,2
19774757,2
19774781,41
19822528,5
19825095,42
19826697,2
19827329,1
19828887,2
19830025,2
19830285,2
19831143,5
19832984,5
19835011,2
19835930,2
19849239,2
19850845,2
19965315,41
19989433,2
20019769,42
20056610,5
20065121,42
20065219,5
20067510,2
20070520,2
20073795,5
20075763,2
20077487,42
20077732,41
20080581,5
20080641,2
20082005,5
20083542,41
20091113,41
20091178,2
20099932,41
20101364,2
20109476,2
20109738,2
20110578,5
20113321,41
20117194,2
20119506,2
20121673,42
20122456,2
20123478,2
20129528,42
20132205,2
20137472,2
20137969,2
20146138,2
20146703,41
20151688,2
20153273,5
20154654,2
20157132,41
20167782,2
20168562,5
20168860,2
20172565,5
20173796,2
20176822,2
20183470,42
20186076,2
20187642,42
20187877,5
20191308,2
20191402,42
20192930,2
20194097,2
20194202,2
20202128,41
20202295,2
20208065,2
20211585,5
20211728,5
20214410,2
20225375,10
20226134,2
20230453,5
20230515,41
20232934,41
20234536,2
20235136,41
20235645,2
20245247,5
20251180,42
20256484,10
20258185,2
20263608,42
20277358,2
20277650,2
20278023,42
20280643,2
20288787,42
20296709,2
20296967,41
20297613,2
20297992,5
20299840,2
20299864,5
20305572,5
20306123,5
20309856,5
20314998,42
20315860,2
20330137,2
20332406,41
20336775,2
20338799,2
20339930,2
20340481,2
20341614,5
20342436,42
20344302,2
20345569,2
20346239,41
20347203,2
20348563,2
20351306,42
20351984,2
20352663,41
20353131,10
20353412,41
20354610,2
20358718,42
20360526,41
20360790,2
20361441,2
20364050,2
20372046,2
20372192,2
20375193,5
20375300,42
20380270,41
20380289,2
20386875,5
20394428,42
20395673,42
20395760,10
20400739,2
20401005,41
20401525,2
20401557,5
20401745,2
20404005,2
20404550,5
20404689,41
20409622,5
20411226,2
20412641,2
20417735,41
20418817,43
20422182,42
20427375,41
20429556,42
20437294,2
20443328,5
20445660,42
20446037,5
20451277,2
20452397,2
20454703,41
20454797,2
20455393,42
20455612,5
20456924,5
20457625,2
20465886,2
20471754,2
20472934,2
20473406,2
20478480,43
20486380,5
20487335,2
20491506,41
20492212,5
20497154,42
20501910,42
20505230,42
20506985,2
20512602,42
20513222,1
20513278,41
20513882,41
20515228,2
20515251,42
20524606,41
20525383,5
20525448,2
20538679,2
20542212,5
20544364,41
20545241,42
20548186,42
20548589,43
20550950,5
20552601,41
20557792,2
20559535,2
20575171,2
20577866,2
20578396,5
20580347,42
20580731,5
20588563,2
20589080,41
20589837,2
20597554,2
20598081,2
20598915,41
20600113,2
20600673,2
20602718,5
20603653,5
20605583,5
20608397,2
20608574,2
20615421,5
20617697,2
20623050,2
20625004,41
20627573,105
20628565,2
20630757,2
20638787,41
20641933,42
20642235,42
20642384,41
20642587,2
20644038,2
20645135,2
20648898,41
20649238,41
20652902,2
20653300,42
20654839,2
20655956,42
20660245,2
20660956,42
20666760,5
20669438,2
20670691,42
20671141,2
20671421,2
20671692,2
20675042,105
20678781,2
20698828,2
20711234,42
20711985,5
20718401,1
20718790,2
20719737,2
20720167,2
20720517,2
20720816,5
20720966,10
20721214,2
20721222,2
20721357,2
20721461,5
20722120,2
20722556,42
20728451,2
20728655,2
20728704,5
20728842,2
20734452,41
20734651,41
20742067,2
20742070,2
20743862,2
20745750,2
20762083,42
20773229,41
20784415,2
20819379,2
20823379,5
20832384,42
20835070,2
20839051,41
20841295,2
20842842,5
20851993,2
20852062,5
20861773,41
20862372,2
20864155,5
20869183,2
20870045,2
20872065,2
20878467,42
20878578,42
20879876,41
20880259,2
20881985,2
20886335,41
20893001,2
20893153,2
20893587,2
20896542,5
20896864,5
20903126,5
20906365,5
20909020,42
20909025,42
20909943,2
20910203,41
20911388,41
20911879,2
20911986,2
20912205,2
20918003,2
20918752,42
20919732,5
20925600,5
20929078,43
20929997,42
20930075,41
20930499,2
20930659,2
20931012,2
20931502,5
20933874,5
20935771,2
20939498,41
20941019,2
20945746,2
20948339,2
20957899,41
20959028,41
20965770,5
20971101,41
20974874,2
20974914,2
20977269,5
20994178,5
20995666,41
20995754,41
20997521,41
20998529,42
20999129,2
20999334,42
21008134,5
21011733,41
21012034,2
21019848,41
21020192,2
21020459,2
21021989,5
21025384,2
21032246,2
21032956,5
21037272,5
21037868,2
21038876,42
21040685,42
21046084,2
21050077,2
21055936,5
21061006,5
21067745,5
21070574,2
21072311,41
21074723,2
21078111,1
21078301,2
21079056,5
21084213,42
21103263,2
21109812,5
21109955,41
21116010,2
21116623,2
21119279,5
21124899,2
21125034,42
21126186,1
21126534,43
21126620,2
21133050,5
21133303,2
21133566,2
21134804,41
21139841,41
21147080,5
